cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_logr,tf10,tf11,tf12
2003-03-06,822.100000,0.825900,0.006700,-0.513800,-0.575700,-0.365800,-0.109300,-0.283200,-0.157500,-0.348300,0.400000,0.300000,0.111574,0.515581,0.519502,0.518135,0.505706
2003-03-07,828.890000,-2.583000,-0.058100,0.278100,-0.179200,-0.296300,-0.168500,0.023000,-0.145700,-0.049300,0.500000,0.300000,0.013649,0.496393,0.493652,0.495039,0.491956
2003-03-10,807.480000,-0.835900,-0.893400,-0.909900,-0.441300,-0.664900,-0.680900,-0.515000,-0.303000,-0.417300,0.100000,0.300000,0.068769,0.518729,0.521169,0.525873,0.538109
2003-03-11,800.730000,0.432100,-1.751000,-0.876900,-0.893500,-0.519900,-0.693900,-0.703500,-0.554900,-0.361200,0.200000,0.300000,0.094044,0.519738,0.518543,0.515827,0.554370
2003-03-12,804.190000,3.445700,-0.205000,-1.023900,-0.552600,-0.631500,-0.363800,-0.535800,-0.564300,-0.447700,0.300000,0.300000,0.132719,0.549687,0.550149,0.552588,0.518833
2003-03-13,831.900000,0.164700,1.905200,1.002100,0.092800,0.240600,0.041900,0.173100,-0.044400,-0.125300,0.400000,0.300000,0.116297,0.511437,0.509665,0.506932,0.552971
2003-03-14,833.270000,3.542700,1.746400,1.317800,0.788700,0.107400,0.227700,0.059700,0.172000,-0.020900,0.500000,0.300000,-0.009530,0.489630,0.493460,0.496238,0.537561
2003-03-17,862.790000,0.424200,1.821300,2.318100,1.862500,1.338300,0.686200,0.705300,0.499700,0.549800,0.100000,0.300000,-0.041739,0.472080,0.468714,0.471401,0.479385
2003-03-18,866.450000,0.873700,1.918800,1.348300,1.834200,1.565300,1.179600,0.646800,0.668400,0.490800,0.200000,0.300000,0.013837,0.504514,0.508142,0.506976,0.558503
2003-03-19,874.020000,0.188800,0.645200,1.565300,1.225700,1.636000,1.444800,1.132900,0.675500,0.691400,0.300000,0.300000,-0.000791,0.460376,0.456750,0.454091,0.461601
2003-03-20,875.670000,2.297700,0.526900,0.492300,1.218800,1.015000,1.389600,1.259900,1.010400,0.619100,0.400000,0.300000,-0.062756,0.463020,0.466030,0.471498,0.465248
2003-03-21,895.790000,-3.523100,1.228900,1.109100,0.939700,1.429100,1.226800,1.516600,1.388900,1.155200,0.500000,0.300000,-0.047470,0.448666,0.447838,0.442469,0.454914
2003-03-24,864.230000,1.216100,-0.650000,-0.371400,-0.063300,0.032900,0.591000,0.532400,0.869600,0.823800,0.100000,0.300000,0.004500,0.434055,0.437109,0.442117,0.419104
2003-03-25,874.740000,-0.547600,-1.210500,-0.035300,0.020500,0.189100,0.227600,0.678300,0.616700,0.906900,0.200000,0.300000,-0.052059,0.446737,0.441039,0.443925,0.397948
2003-03-26,869.950000,-0.164400,0.327900,-0.990400,-0.163200,-0.092900,0.066600,0.117000,0.525200,0.486800,0.300000,0.300000,0.063799,0.512871,0.516805,0.515946,0.514483
2003-03-27,868.520000,-0.578000,-0.357800,0.164200,-0.784200,-0.163500,-0.104800,0.033800,0.082000,0.448900,0.400000,0.300000,0.072870,0.472267,0.467573,0.462180,0.479543
2003-03-28,863.500000,-1.774200,-0.372400,-0.432000,-0.021000,-0.743800,-0.232400,-0.172100,-0.042200,0.009000,0.500000,0.300000,-0.038701,0.501450,0.503214,0.510535,0.496063
2003-03-31,848.180000,1.214400,-1.188300,-0.843700,-0.769800,-0.371100,-0.917500,-0.451800,-0.371200,-0.233200,0.100000,0.300000,0.098757,0.527725,0.524376,0.521580,0.550571
2003-04-01,858.480000,2.611600,-0.294100,-0.390600,-0.333600,-0.377400,-0.110900,-0.616900,-0.247600,-0.198700,0.200000,0.400000,0.102417,0.507014,0.511563,0.511994,0.514896
2003-04-02,880.900000,-0.505200,1.881100,0.672400,0.358700,0.253500,0.118700,0.274900,-0.214900,0.066800,0.300000,0.400000,0.117985,0.534110,0.527341,0.528979,0.559648
2003-04-03,876.450000,0.273800,1.022600,1.080700,0.373800,0.183200,0.125100,0.028200,0.176100,-0.247800,0.400000,0.400000,0.023440,0.479841,0.485085,0.484636,0.508098
2003-04-04,878.850000,0.122900,-0.116800,0.772700,0.877600,0.353500,0.198400,0.146500,0.059200,0.187000,0.500000,0.400000,-0.083405,0.499352,0.497851,0.499271,0.474965
2003-04-07,879.930000,-0.186400,0.197900,-0.036800,0.610000,0.725800,0.314600,0.187500,0.143500,0.066300,0.100000,0.400000,0.069941,0.524682,0.525254,0.524170,0.527257
2003-04-08,878.290000,-1.400400,-0.031900,0.069800,-0.074300,0.450800,0.573200,0.242400,0.140300,0.106500,0.200000,0.400000,0.111322,0.488956,0.489279,0.487308,0.494878
2003-04-09,865.990000,0.645500,-0.799200,-0.490100,-0.298600,-0.340400,0.142800,0.291100,0.035700,-0.032300,0.300000,0.400000,0.029018,0.483367,0.482157,0.488940,0.482220
2003-04-10,871.580000,-0.376300,-0.386200,-0.319200,-0.208000,-0.111300,-0.177500,0.213600,0.334700,0.103100,0.400000,0.400000,-0.000515,0.490594,0.492182,0.491554,0.476859
2003-04-11,868.300000,1.949800,0.132800,-0.383400,-0.333800,-0.241700,-0.155400,-0.205900,0.140300,0.256000,0.500000,0.400000,0.044457,0.510961,0.512965,0.508644,0.515055
2003-04-14,885.230000,0.630300,0.778400,0.732900,0.198800,0.121300,0.121500,0.143300,0.061800,0.339200,0.100000,0.400000,0.073892,0.480153,0.476218,0.479248,0.482067
2003-04-15,890.810000,-1.223600,1.267400,0.727200,0.705900,0.285700,0.206800,0.194800,0.204600,0.125500,0.200000,0.400000,0.035273,0.498095,0.499070,0.502901,0.524075
2003-04-16,879.910000,1.553600,-0.300400,0.437100,0.236400,0.316700,0.030800,-0.000300,0.015100,0.043800,0.300000,0.400000,0.016064,0.495653,0.494943,0.492730,0.476055
2003-04-17,893.580000,-0.175700,0.156200,0.313400,0.712200,0.498000,0.521600,0.248400,0.194100,0.186100,0.400000,0.400000,-0.008361,0.505403,0.506489,0.507145,0.509604
2003-04-21,892.010000,2.170400,0.677600,0.045000,0.190600,0.533800,0.384800,0.420900,0.194700,0.152400,0.100000,0.400000,0.119025,0.508470,0.506640,0.506717,0.518471
2003-04-22,911.370000,0.839400,0.986500,1.166500,0.574800,0.585100,0.804600,0.639600,0.639800,0.415600,0.200000,0.400000,0.026552,0.442659,0.444788,0.447498,0.449838
2003-04-23,919.020000,-0.825900,1.475600,0.934500,1.081600,0.627500,0.627300,0.808700,0.664400,0.661900,0.300000,0.400000,-0.029086,0.479947,0.478379,0.483158,0.496006
2003-04-24,911.430000,-1.384600,0.003300,0.708300,0.491200,0.696200,0.381300,0.416000,0.600400,0.494900,0.400000,0.400000,-0.034809,0.470599,0.471893,0.466853,0.448838
2003-04-25,898.810000,1.783500,-1.116400,-0.460200,0.186800,0.115400,0.348300,0.126900,0.188700,0.377500,0.500000,0.400000,-0.040853,0.499904,0.500009,0.499796,0.482318
2003-04-28,914.840000,0.327900,0.188000,-0.153400,0.095200,0.501200,0.390300,0.550900,0.332800,0.365000,0.100000,0.400000,0.091334,0.497116,0.494062,0.494472,0.491310
2003-04-29,917.840000,-0.100200,1.038400,0.234700,-0.032400,0.141800,0.471900,0.381100,0.522500,0.332100,0.200000,0.400000,0.094461,0.469238,0.472373,0.473857,0.492178
2003-04-30,916.920000,-0.067600,0.113400,0.658600,0.150500,-0.046100,0.101300,0.389800,0.320500,0.452700,0.300000,0.400000,-0.021027,0.457106,0.453889,0.458070,0.425386
2003-05-01,916.300000,1.503900,-0.084000,0.053100,0.477100,0.106700,-0.049700,0.077100,0.332400,0.277100,0.400000,0.500000,-0.052702,0.499158,0.501361,0.501689,0.485282
2003-05-02,930.080000,-0.379500,0.712700,0.442900,0.414000,0.680400,0.339400,0.172600,0.255400,0.462200,0.500000,0.500000,0.032840,0.517777,0.516636,0.508310,0.539463
2003-05-05,926.550000,0.846200,0.552100,0.347300,0.236100,0.254100,0.502300,0.235500,0.102700,0.184000,0.100000,0.500000,0.093594,0.484875,0.484038,0.487886,0.495920
2003-05-06,934.390000,-0.510500,0.231600,0.648200,0.471200,0.357900,0.352800,0.551000,0.312100,0.185900,0.200000,0.500000,0.002964,0.470467,0.468762,0.473314,0.449531
2003-05-07,929.620000,-1.005800,0.164700,-0.016500,0.358000,0.273900,0.212100,0.228400,0.417100,0.219500,0.300000,0.500000,0.005822,0.494454,0.497783,0.497835,0.492325
2003-05-08,920.270000,1.427800,-0.763300,-0.225600,-0.264400,0.085500,0.060300,0.037500,0.073500,0.258300,0.400000,0.500000,0.029966,0.496450,0.494682,0.490772,0.489078
2003-05-09,933.410000,1.253500,0.204500,-0.035200,0.184500,0.071700,0.306900,0.254100,0.210200,0.223100,0.500000,0.500000,0.005872,0.501958,0.502358,0.502926,0.511090
2003-05-12,945.110000,-0.297300,1.322300,0.553500,0.287500,0.398000,0.268900,0.441900,0.379100,0.326500,0.100000,0.500000,0.091957,0.486728,0.485532,0.486720,0.507768
2003-05-13,942.300000,-0.320500,0.471000,0.781000,0.338900,0.169400,0.281000,0.187100,0.348400,0.302900,0.200000,0.500000,0.014795,0.459734,0.461275,0.463784,0.449740
2003-05-14,939.280000,0.786800,-0.309800,0.207700,0.505600,0.206400,0.087200,0.194500,0.123100,0.273500,0.300000,0.500000,-0.032127,0.497482,0.495129,0.497748,0.468849
2003-05-15,946.670000,-0.250400,0.231700,0.055200,0.351400,0.560900,0.303000,0.187300,0.268600,0.197100,0.400000,0.500000,0.032205,0.514904,0.516463,0.511387,0.524124
2003-05-16,944.300000,-2.491800,0.265500,0.070700,-0.021500,0.230800,0.425200,0.223400,0.132100,0.210400,0.500000,0.500000,0.054000,0.502733,0.502269,0.499216,0.516533
2003-05-19,920.770000,-0.113000,-1.388700,-0.658300,-0.574000,-0.518600,-0.224200,0.007600,-0.118100,-0.161700,0.100000,0.500000,0.049538,0.478249,0.476861,0.483612,0.493175
2003-05-20,919.730000,0.401200,-1.335000,-0.967400,-0.523900,-0.483200,-0.452200,-0.208600,-0.007200,-0.117600,0.200000,0.500000,0.029978,0.499207,0.500967,0.503138,0.521048
2003-05-21,923.420000,0.915100,0.143800,-0.755400,-0.627000,-0.340700,-0.337500,-0.331800,-0.133500,0.037400,0.300000,0.500000,0.125651,0.529337,0.529354,0.525891,0.518233
2003-05-22,931.870000,0.144900,0.654300,0.400000,-0.336300,-0.319000,-0.132600,-0.159800,-0.177300,-0.018300,0.400000,0.500000,0.082352,0.496274,0.494711,0.494312,0.511846
2003-05-23,933.220000,1.956700,0.525400,0.483800,0.335700,-0.239400,-0.241300,-0.092900,-0.121700,-0.141500,0.500000,0.500000,-0.021652,0.509766,0.509780,0.512644,0.513706
2003-05-27,951.480000,0.182900,1.040500,0.996200,0.848900,0.659100,0.128700,0.073700,0.163300,0.109100,0.200000,0.500000,0.026789,0.505461,0.506145,0.504292,0.520381
2003-05-28,953.220000,-0.375600,1.050000,0.752300,0.790500,0.713600,0.578100,0.136500,0.087600,0.165500,0.300000,0.500000,0.057816,0.513402,0.513895,0.512058,0.548013
2003-05-29,949.640000,1.469000,-0.096700,0.575300,0.469200,0.555600,0.530100,0.439900,0.071400,0.035200,0.400000,0.500000,0.007485,0.493402,0.491134,0.491332,0.488145
2003-05-30,963.590000,0.353900,0.542000,0.422500,0.795500,0.667600,0.706800,0.663900,0.568900,0.228400,0.500000,0.500000,-0.034236,0.491969,0.495087,0.495266,0.508739
2003-06-02,967.000000,0.471600,0.899200,0.478400,0.404900,0.706000,0.614400,0.655300,0.624200,0.544300,0.100000,0.600000,0.069805,0.473414,0.473027,0.472683,0.477000
2003-06-03,971.560000,1.511000,0.411100,0.755300,0.476100,0.417900,0.666000,0.593300,0.631600,0.606600,0.200000,0.600000,-0.003765,0.445145,0.445506,0.448791,0.425004
2003-06-04,986.240000,0.395400,0.982700,0.774400,0.941300,0.682500,0.600200,0.786300,0.708300,0.729800,0.300000,0.600000,-0.038585,0.475317,0.473682,0.476007,0.471430
2003-06-05,990.140000,-0.240400,0.940100,0.785000,0.678200,0.830200,0.633500,0.570100,0.736100,0.672400,0.400000,0.600000,-0.007420,0.477315,0.478802,0.473937,0.490101
2003-06-06,987.760000,-1.197700,0.076900,0.546500,0.527500,0.493000,0.649800,0.506800,0.467000,0.625400,0.500000,0.600000,-0.042996,0.474791,0.473518,0.472416,0.464535
2003-06-09,975.930000,0.913000,-0.723600,-0.349000,0.110900,0.181800,0.209900,0.384200,0.291500,0.279600,0.100000,0.600000,0.020585,0.482989,0.481557,0.485461,0.451306
2003-06-10,984.840000,1.283500,-0.148900,-0.179800,-0.035500,0.269700,0.302600,0.309600,0.449700,0.360300,0.200000,0.600000,0.049016,0.479551,0.481031,0.479950,0.466451
2003-06-11,997.480000,0.103300,1.087100,0.328600,0.186000,0.227700,0.437700,0.442100,0.431100,0.542100,0.300000,0.600000,0.058252,0.483811,0.482703,0.483437,0.504120
2003-06-12,998.510000,-0.991500,0.684900,0.757500,0.271700,0.169300,0.206800,0.389400,0.399200,0.394200,0.400000,0.600000,-0.009166,0.469819,0.468949,0.469331,0.469148
2003-06-13,988.610000,2.238500,-0.446400,0.126300,0.319400,0.017200,-0.025800,0.034200,0.215600,0.243300,0.500000,0.600000,-0.066076,0.492897,0.493987,0.493507,0.468599
2003-06-16,1010.740000,0.091000,0.611700,0.442300,0.648300,0.699000,0.385800,0.296700,0.308800,0.439200,0.100000,0.600000,0.050208,0.499520,0.498079,0.497210,0.500293
2003-06-17,1011.660000,-0.155200,1.139700,0.436700,0.353700,0.535600,0.596300,0.343000,0.270500,0.284200,0.200000,0.600000,0.101083,0.496716,0.496819,0.496192,0.526214
2003-06-18,1010.090000,-1.523600,-0.032100,0.708300,0.288000,0.251200,0.419600,0.487900,0.279900,0.222500,0.300000,0.600000,-0.007722,0.459443,0.457814,0.461151,0.434893
2003-06-19,994.700000,0.099500,-0.846000,-0.531800,0.151200,-0.076000,-0.046200,0.140600,0.234700,0.077300,0.400000,0.600000,-0.043955,0.501292,0.503356,0.505439,0.479592
2003-06-20,995.690000,-1.411100,-0.723500,-0.532200,-0.375100,0.141000,-0.046900,-0.025500,0.135500,0.219700,0.500000,0.600000,0.034669,0.513439,0.513450,0.505341,0.511546
2003-06-23,981.640000,0.184400,-0.660500,-0.957300,-0.753900,-0.582700,-0.116100,-0.241200,-0.198200,-0.035600,0.100000,0.600000,0.127064,0.499894,0.499563,0.503595,0.530574
2003-06-24,983.450000,-0.826700,-0.622900,-0.380000,-0.673500,-0.568100,-0.456600,-0.073800,-0.188800,-0.156300,0.200000,0.600000,0.068973,0.490401,0.487609,0.491058,0.505097
2003-06-25,975.320000,1.076600,-0.322700,-0.692800,-0.492400,-0.705200,-0.611700,-0.509500,-0.166900,-0.259100,0.300000,0.600000,0.053358,0.514434,0.518055,0.519447,0.526160
2003-06-26,985.820000,-0.973800,0.120800,0.142000,-0.251400,-0.180400,-0.410200,-0.373000,-0.313900,-0.031200,0.400000,0.600000,0.062422,0.520927,0.518232,0.514134,0.522553
2003-06-27,976.220000,-0.176200,0.045900,-0.246100,-0.138200,-0.397100,-0.313300,-0.491400,-0.448400,-0.387200,0.500000,0.600000,0.051248,0.537716,0.538988,0.538439,0.522969
2003-06-30,974.500000,0.802500,-0.580300,-0.027900,-0.228800,-0.145900,-0.360600,-0.293900,-0.452400,-0.418600,0.100000,0.600000,0.088187,0.510840,0.508568,0.510217,0.492868
2003-07-01,982.320000,1.163600,0.311700,-0.119300,0.178600,-0.023100,0.011600,-0.194900,-0.157600,-0.313800,0.200000,0.700000,0.077315,0.519414,0.522429,0.524822,0.526043
2003-07-02,993.750000,-0.810100,0.974200,0.594100,0.201900,0.375200,0.174900,0.176200,-0.024700,-0.010700,0.300000,0.700000,0.087134,0.509762,0.507697,0.505416,0.539544
2003-07-03,985.700000,1.899200,0.170800,0.378200,0.240800,-0.002400,0.176000,0.032700,0.051700,-0.113000,0.400000,0.700000,0.006019,0.489356,0.491942,0.493815,0.492306
2003-07-07,1004.420000,0.340500,0.536100,0.740600,0.754400,0.570800,0.314400,0.421600,0.266200,0.257100,0.100000,0.700000,0.012890,0.485416,0.483374,0.486491,0.469836
2003-07-08,1007.840000,-0.558600,1.100300,0.470000,0.639300,0.670300,0.531600,0.318000,0.411100,0.274500,0.200000,0.700000,0.060285,0.498759,0.501358,0.499983,0.527578
2003-07-09,1002.210000,-1.348000,-0.109900,0.547700,0.211500,0.398300,0.463700,0.373900,0.206800,0.301700,0.300000,0.700000,0.020238,0.472710,0.470349,0.470075,0.453932
2003-07-10,988.700000,0.954800,-0.961400,-0.524200,0.074900,-0.101200,0.106600,0.203900,0.157200,0.032300,0.400000,0.700000,-0.032493,0.496121,0.497268,0.500576,0.472861
2003-07-11,998.140000,0.573100,-0.204800,-0.324500,-0.157100,0.248700,0.073300,0.226600,0.296900,0.245300,0.500000,0.700000,0.023563,0.508637,0.508891,0.502504,0.502271
2003-07-14,1003.860000,-0.342700,0.757200,0.055200,-0.099700,-0.011200,0.302400,0.144600,0.269800,0.327400,0.100000,0.700000,0.106432,0.478859,0.479793,0.482192,0.495399
2003-07-15,1000.420000,-0.632700,0.113800,0.390400,-0.044900,-0.148600,-0.066700,0.210100,0.083500,0.201400,0.200000,0.700000,0.027757,0.473321,0.469850,0.473866,0.450490
2003-07-16,994.090000,-1.243400,-0.489800,-0.135100,0.134900,-0.162900,-0.229600,-0.147700,0.104900,0.003800,0.300000,0.700000,-0.020709,0.495393,0.498092,0.499582,0.476013
2003-07-17,981.730000,1.180600,-0.945900,-0.743600,-0.412300,-0.140000,-0.343200,-0.374700,-0.284400,-0.044200,0.400000,0.700000,0.054285,0.534317,0.532828,0.527580,0.530686
2003-07-18,993.320000,-1.461800,-0.039000,-0.239100,-0.265500,-0.096900,0.077400,-0.127700,-0.182400,-0.123700,0.500000,0.700000,0.067872,0.519278,0.519536,0.516677,0.513338
2003-07-21,978.800000,0.951200,-0.148600,-0.517600,-0.547600,-0.506400,-0.324900,-0.142400,-0.294900,-0.324800,0.100000,0.700000,0.118723,0.507300,0.505966,0.510862,0.515910
2003-07-22,988.110000,0.050600,-0.264900,0.215500,-0.151700,-0.249400,-0.265300,-0.144500,-0.007400,-0.157900,0.200000,0.700000,0.029680,0.478491,0.480112,0.482208,0.458460
2003-07-23,988.610000,-0.709100,0.496300,-0.159400,0.174200,-0.111100,-0.199300,-0.220200,-0.120200,-0.001000,0.300000,0.700000,0.050958,0.529183,0.529376,0.529956,0.539885
2003-07-24,981.600000,1.740000,-0.330400,0.094600,-0.297700,-0.002600,-0.211300,-0.272500,-0.281500,-0.185600,0.400000,0.700000,0.064160,0.513169,0.511928,0.506786,0.506460
2003-07-25,998.680000,-0.216300,0.508500,0.356000,0.502400,0.108600,0.285900,0.066400,-0.022000,-0.058200,0.500000,0.700000,-0.001975,0.511309,0.512647,0.514379,0.529388
2003-07-28,996.520000,-0.726500,0.747800,0.265700,0.212100,0.357700,0.053900,0.213600,0.030700,-0.043800,0.100000,0.700000,0.099095,0.510784,0.509008,0.509308,0.523819
