cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_logr,tf10
2001-02-09,1314.760000,1.182700,-0.987000,-0.940300,-0.740600,-0.518500,-0.729800,-0.544200,-0.546800,-0.406400,0.050000,0.020000,0.095857,0.545045,0.545122
2001-02-12,1330.310100,-0.865200,-0.083900,-0.266000,-0.412700,-0.359800,-0.238800,-0.460400,-0.332200,-0.358400,0.010000,0.020000,0.137694,0.519118,0.522049
2001-02-13,1318.800000,-0.218400,0.152500,-0.346400,-0.417100,-0.504100,-0.444500,-0.328200,-0.511300,-0.391200,0.020000,0.020000,0.161685,0.537936,0.536131
2001-02-14,1315.920000,0.812400,-0.546200,0.029300,-0.314600,-0.377600,-0.456900,-0.412600,-0.314700,-0.479200,0.030000,0.020000,0.047009,0.504786,0.508339
2001-02-15,1326.610000,-1.890500,0.295500,-0.093400,0.223900,-0.089600,-0.179900,-0.276400,-0.260500,-0.190700,0.040000,0.020000,0.063024,0.538314,0.540516
2001-02-16,1301.530000,-1.735700,-0.547500,-0.437900,-0.546900,-0.200700,-0.392000,-0.426000,-0.479400,-0.442300,0.050000,0.020000,0.128735,0.537900,0.539287
2001-02-20,1278.939900,-1.850700,-1.847300,-0.946500,-0.763200,-0.785300,-0.455000,-0.583300,-0.588900,-0.618200,0.020000,0.020000,0.064995,0.508139,0.510506
2001-02-21,1255.270000,-0.195200,-1.825400,-1.859900,-1.174900,-0.980700,-0.962400,-0.651800,-0.739900,-0.727200,0.030000,0.020000,0.123733,0.554620,0.554890
2001-02-22,1252.819900,-0.555500,-1.041400,-1.286200,-1.450100,-0.983600,-0.853400,-0.856300,-0.596700,-0.681600,0.040000,0.020000,0.155831,0.534005,0.539128
2001-02-23,1245.860000,1.749000,-0.376600,-0.881200,-1.106100,-1.274800,-0.914500,-0.812500,-0.820200,-0.592600,0.050000,0.020000,0.137663,0.540910,0.541227
2001-02-26,1267.650000,-0.766000,0.590000,0.328700,-0.224800,-0.537700,-0.775600,-0.540600,-0.499300,-0.541900,0.010000,0.020000,0.117038,0.530689,0.530918
2001-02-27,1257.939900,-1.430900,0.478300,0.135800,0.053100,-0.334400,-0.576700,-0.775100,-0.569200,-0.529100,0.020000,0.020000,0.099366,0.551165,0.554484
2001-02-28,1239.939900,0.104000,-1.109300,-0.157200,-0.257000,-0.244700,-0.518700,-0.700000,-0.858100,-0.664900,0.030000,0.020000,0.105210,0.544448,0.543033
2001-03-01,1241.230000,-0.568000,-0.673500,-0.706600,-0.092500,-0.185400,-0.187100,-0.430400,-0.600600,-0.752800,0.040000,0.030000,0.111023,0.556576,0.560520
2001-03-02,1234.180100,0.585800,-0.232700,-0.639500,-0.673000,-0.187200,-0.249000,-0.241300,-0.447800,-0.597400,0.050000,0.030000,0.188681,0.544834,0.546974
2001-03-05,1241.410000,0.998100,0.007300,0.039600,-0.333500,-0.422200,-0.059500,-0.130700,-0.138900,-0.334000,0.010000,0.030000,0.103751,0.488043,0.490874
2001-03-06,1253.800000,0.645200,0.786300,0.337100,0.278800,-0.066700,-0.185400,0.090900,0.009800,-0.013100,0.020000,0.030000,0.060463,0.511305,0.510534
2001-03-07,1261.890000,0.225800,0.814100,0.737500,0.413900,0.352200,0.052900,-0.066000,0.160300,0.080700,0.030000,0.030000,0.039256,0.502183,0.505770
2001-03-08,1264.740000,-2.476400,0.433000,0.617100,0.608500,0.375800,0.330800,0.077800,-0.029100,0.167600,0.040000,0.030000,0.039224,0.507298,0.506764
2001-03-09,1233.420000,-4.318100,-1.139600,-0.542000,-0.159400,-0.012100,-0.104300,-0.074700,-0.245900,-0.304800,0.050000,0.030000,0.041777,0.518951,0.520235
2001-03-12,1180.160000,1.482800,-3.504300,-2.221900,-1.490600,-0.988900,-0.726500,-0.704400,-0.603200,-0.697500,0.010000,0.030000,0.064473,0.510008,0.512519
2001-03-13,1197.660000,-2.584200,-1.503900,-1.857500,-1.317300,-0.914600,-0.591900,-0.423000,-0.441600,-0.380600,0.020000,0.030000,0.153825,0.529510,0.529546
2001-03-14,1166.710000,0.587100,-0.568900,-1.882100,-2.051700,-1.575100,-1.192300,-0.872800,-0.688500,-0.675400,0.030000,0.030000,0.237326,0.545449,0.547477
2001-03-15,1173.560100,-1.962400,-1.029800,-0.186500,-1.268700,-1.532000,-1.224000,-0.946400,-0.697200,-0.552400,0.040000,0.030000,0.021831,0.483755,0.484321
2001-03-16,1150.530000,1.762700,-0.696200,-1.350100,-0.632000,-1.412400,-1.608100,-1.331000,-1.072500,-0.835100,0.050000,0.030000,0.028687,0.591704,0.593763
2001-03-19,1170.810100,-2.407700,-0.118500,0.117300,-0.576000,-0.159600,-0.889400,-1.135400,-0.955000,-0.768500,0.010000,0.030000,0.212212,0.568979,0.568485
2001-03-20,1142.620000,-1.792400,-0.341900,-0.893200,-0.519500,-0.948300,-0.536100,-1.109700,-1.297000,-1.116700,0.020000,0.030000,0.220320,0.585996,0.587618
2001-03-21,1122.140000,-0.406400,-2.149000,-0.826400,-1.121200,-0.773800,-1.090300,-0.714200,-1.196000,-1.353200,0.030000,0.030000,0.159111,0.549542,0.546787
2001-03-22,1117.580000,1.990900,-1.118000,-1.573800,-0.723700,-0.981500,-0.714400,-0.995500,-0.677200,-1.111500,0.040000,0.030000,0.074633,0.560233,0.572130
2001-03-23,1139.830000,1.128200,0.783600,-0.082600,-0.685100,-0.188000,-0.492900,-0.335300,-0.629700,-0.388500,0.050000,0.030000,0.254736,0.561018,0.556969
2001-03-26,1152.689900,2.557500,1.531500,0.895900,0.222200,-0.319300,0.031600,-0.261000,-0.152900,-0.435100,0.010000,0.030000,0.114414,0.500310,0.506271
2001-03-27,1182.170000,-2.443000,1.813400,1.858900,1.307200,0.692100,0.165700,0.394100,0.093800,0.149300,0.020000,0.030000,0.030962,0.505518,0.501377
2001-03-28,1153.290000,-0.463000,0.025700,0.385900,0.771600,0.542200,0.155400,-0.218700,0.030100,-0.196200,0.030000,0.030000,-0.009356,0.521354,0.528404
2001-03-29,1147.950000,1.078400,-1.487000,-0.136100,0.175100,0.525800,0.374400,0.066500,-0.249600,-0.025000,0.040000,0.030000,0.054408,0.508488,0.505747
2001-03-30,1160.330000,-1.246200,0.305000,-0.630900,0.164500,0.353700,0.616300,0.474200,0.193000,-0.101600,0.050000,0.030000,0.124746,0.525714,0.530416
2001-04-02,1145.870000,-3.439300,-0.090200,-0.214800,-0.787900,-0.117800,0.087000,0.350000,0.257900,0.031500,0.010000,0.040000,0.155275,0.468288,0.468057
2001-04-03,1106.460000,-0.290100,-2.391700,-1.215800,-1.026800,-1.325000,-0.670400,-0.414600,-0.121000,-0.152100,0.020000,0.040000,-0.086736,0.451685,0.454305
2001-04-04,1103.250000,4.368000,-1.928800,-1.701000,-0.989800,-0.883500,-1.157700,-0.618100,-0.399700,-0.139200,0.030000,0.040000,0.007577,0.533440,0.531149
2001-04-05,1151.439900,-1.998400,1.995000,0.165700,-0.197200,0.061600,-0.027100,-0.385600,-0.013700,0.112700,0.040000,0.040000,0.196711,0.543176,0.547439
2001-04-06,1128.430100,0.811700,1.104500,0.649400,-0.388500,-0.566100,-0.287200,-0.313000,-0.590700,-0.236000,0.050000,0.040000,0.169603,0.517856,0.513570
2001-04-09,1137.590000,2.706600,-0.611200,1.004800,0.688600,-0.147100,-0.335700,-0.130600,-0.172900,-0.435600,0.010000,0.040000,-0.102355,0.473928,0.475234
2001-04-10,1168.380000,-0.213100,1.732500,0.493200,1.420200,1.088400,0.331200,0.101400,0.224500,0.147200,0.020000,0.040000,0.065234,0.567319,0.570748
2001-04-11,1165.890000,1.510400,1.212400,1.079000,0.314100,1.089100,0.867000,0.251500,0.061100,0.174700,0.030000,0.040000,0.226143,0.509327,0.508439
2001-04-12,1183.500000,-0.322800,0.643600,1.305100,1.182900,0.554300,1.157100,0.958400,0.411500,0.225200,0.040000,0.040000,-0.025356,0.446884,0.447098
2001-04-16,1179.680100,1.028200,0.583500,0.320200,0.896000,0.878300,0.405500,0.941800,0.794300,0.327500,0.010000,0.040000,-0.006572,0.487375,0.488586
2001-04-17,1191.810100,3.889000,0.350400,0.729100,0.496300,0.920700,0.902000,0.495000,0.951600,0.819900,0.020000,0.040000,-0.016818,0.439459,0.445078
2001-04-18,1238.160000,1.254300,2.406600,1.514300,1.507800,1.171000,1.411000,1.327600,0.923200,1.279400,0.030000,0.040000,0.044904,0.462867,0.456647
2001-04-19,1253.689900,-0.854300,2.483300,2.009100,1.443200,1.452000,1.182800,1.385300,1.315900,0.960400,0.040000,0.040000,-0.017512,0.439674,0.441885
2001-04-20,1242.980000,-1.498000,0.193100,1.370100,1.284800,0.974100,1.057500,0.882200,1.095100,1.064400,0.050000,0.040000,-0.188559,0.413012,0.416241
2001-04-23,1224.360000,-1.216100,-1.188700,-0.370900,0.656400,0.726400,0.557400,0.686700,0.578300,0.799800,0.010000,0.040000,-0.059455,0.474602,0.470276
2001-04-24,1209.470000,1.594100,-1.376800,-1.202700,-0.581900,0.286300,0.404700,0.304100,0.448200,0.377300,0.020000,0.040000,0.078112,0.481262,0.483558
2001-04-25,1228.750000,0.469600,0.180000,-0.388500,-0.508400,-0.152800,0.499400,0.571300,0.463200,0.573900,0.030000,0.040000,0.106313,0.459362,0.457865
2001-04-26,1234.520000,1.501000,1.016900,0.276600,-0.172800,-0.312200,-0.049200,0.494800,0.558200,0.463700,0.040000,0.040000,0.014716,0.459834,0.460189
2001-04-27,1253.050000,-0.286500,0.976900,1.172700,0.582400,0.163700,-0.008700,0.172200,0.619500,0.662400,0.050000,0.040000,-0.116506,0.453341,0.456314
2001-04-30,1249.460000,1.359000,0.597000,0.554200,0.805300,0.406500,0.087600,-0.048900,0.114200,0.517800,0.010000,0.040000,0.002880,0.511156,0.508171
2001-05-01,1266.439900,0.078200,0.532200,0.846900,0.753300,0.914100,0.565500,0.270700,0.128700,0.253300,0.020000,0.050000,0.081710,0.505492,0.503358
2001-05-02,1267.430100,-1.487300,0.709200,0.380100,0.653400,0.616800,0.772800,0.494500,0.246100,0.122900,0.030000,0.050000,0.086789,0.501458,0.502849
2001-05-03,1248.580000,1.444000,-0.709900,-0.023300,-0.088800,0.223700,0.263700,0.447100,0.243200,0.050100,0.040000,0.050000,0.025449,0.471991,0.472128
2001-05-04,1266.610000,-0.244700,-0.032600,0.004500,0.339700,0.215300,0.424900,0.430900,0.570600,0.376400,0.050000,0.050000,-0.057668,0.467948,0.472750
2001-05-07,1263.510000,-0.182800,0.590100,-0.103700,-0.058100,0.222600,0.138300,0.328900,0.345900,0.479100,0.010000,0.050000,0.107030,0.496738,0.493782
2001-05-08,1261.200000,-0.448800,-0.214300,0.332900,-0.123600,-0.083100,0.155000,0.092400,0.264800,0.286900,0.020000,0.050000,0.008001,0.454836,0.455636
2001-05-09,1255.540000,-0.028700,-0.316700,-0.292800,0.137900,-0.188900,-0.144100,0.068900,0.024700,0.185500,0.030000,0.050000,-0.008239,0.502217,0.500156
2001-05-10,1255.180100,-0.757700,-0.239800,-0.220800,-0.227000,0.104700,-0.162200,-0.127700,0.056700,0.018800,0.040000,0.050000,0.052789,0.508978,0.511118
2001-05-11,1245.670000,0.260900,-0.394700,-0.413400,-0.355500,-0.333400,-0.038600,-0.247400,-0.206400,-0.033400,0.050000,0.050000,0.061225,0.507110,0.508232
2001-05-14,1248.920000,0.041600,-0.250900,-0.176500,-0.245300,-0.232800,-0.234900,0.003900,-0.184300,-0.154900,0.010000,0.050000,0.097816,0.505591,0.502353
2001-05-15,1249.439900,2.845300,0.150900,-0.153300,-0.122000,-0.188000,-0.187200,-0.195600,0.008600,-0.159300,0.020000,0.050000,0.058177,0.506675,0.510442
2001-05-16,1284.990000,0.272400,1.423200,1.039300,0.592800,0.468600,0.315500,0.244100,0.182600,0.321300,0.030000,0.050000,0.076549,0.499009,0.497203
2001-05-17,1288.490000,0.269300,1.517400,1.035100,0.844300,0.527300,0.435100,0.309100,0.247600,0.192700,0.040000,0.050000,0.043218,0.502302,0.503812
2001-05-18,1291.960000,1.615400,0.270100,1.100000,0.841500,0.727400,0.483300,0.410800,0.303900,0.250000,0.050000,0.050000,-0.038373,0.476393,0.476920
2001-05-21,1312.830000,-0.262800,0.934400,0.715100,1.224200,0.994300,0.874900,0.646100,0.562900,0.451600,0.010000,0.050000,0.019410,0.492296,0.493423
2001-05-22,1309.380000,-1.552600,0.664300,0.533700,0.468800,0.923900,0.781400,0.709000,0.529700,0.468700,0.020000,0.050000,0.101691,0.482704,0.481383
2001-05-23,1289.050000,0.319600,-0.915200,-0.074400,0.010800,0.062500,0.509300,0.444600,0.422200,0.294000,0.030000,0.050000,-0.031382,0.444844,0.446722
2001-05-24,1293.170000,-1.181600,-0.627800,-0.505200,0.023300,0.072000,0.105100,0.482100,0.428800,0.410600,0.040000,0.050000,-0.030922,0.479551,0.478738
2001-05-25,1277.890000,-0.779400,-0.434100,-0.815800,-0.675900,-0.217100,-0.136300,-0.078300,0.274900,0.249800,0.050000,0.050000,0.040308,0.492752,0.496827
2001-05-29,1267.930100,-1.565600,-0.991400,-0.550100,-0.808300,-0.697500,-0.310100,-0.227400,-0.165100,0.159200,0.020000,0.050000,0.055744,0.476310,0.472826
2001-05-30,1248.080000,0.620200,-1.184800,-1.188500,-0.805400,-0.961400,-0.842500,-0.487600,-0.392700,-0.318800,0.030000,0.050000,0.030373,0.519518,0.519283
2001-05-31,1255.819900,0.386200,-0.483600,-0.585100,-0.739600,-0.523900,-0.701800,-0.637600,-0.352400,-0.283000,0.040000,0.050000,0.077601,0.526028,0.528036
2001-06-01,1260.670000,0.510800,0.500300,-0.192900,-0.342200,-0.515000,-0.373200,-0.547800,-0.511300,-0.271700,0.050000,0.060000,0.117287,0.539867,0.540045
2001-06-04,1267.110000,1.299000,0.446600,0.503000,-0.016300,-0.171100,-0.343900,-0.247300,-0.416100,-0.398600,0.010000,0.060000,0.120734,0.519003,0.516129
2001-06-05,1283.569900,-1.054900,0.897800,0.728100,0.700400,0.247700,0.074900,-0.108300,-0.054000,-0.225500,0.020000,0.060000,0.037409,0.516495,0.519566
2001-06-06,1270.030000,0.545700,0.114400,0.245000,0.279700,0.346400,0.027700,-0.088800,-0.228400,-0.166500,0.030000,0.060000,0.090297,0.528666,0.527299
2001-06-07,1276.960000,-0.939700,-0.259500,0.257100,0.319600,0.332500,0.379300,0.101900,-0.009200,-0.142100,0.040000,0.060000,0.035247,0.497181,0.499559
2001-06-08,1264.960000,-0.835600,-0.199500,-0.488200,-0.042200,0.067400,0.119900,0.190100,-0.029300,-0.113500,0.050000,0.060000,0.072498,0.519512,0.520053
2001-06-11,1254.390000,0.116400,-0.895900,-0.412000,-0.576000,-0.200300,-0.082400,-0.016100,0.062300,-0.119000,0.010000,0.060000,0.069501,0.477030,0.478253
2001-06-12,1255.850000,-1.134700,-0.362900,-0.559200,-0.280700,-0.438500,-0.148000,-0.054300,0.000300,0.068200,0.020000,0.060000,0.037756,0.495319,0.494996
2001-06-13,1241.600000,-1.750200,-0.512100,-0.622600,-0.704800,-0.451700,-0.554900,-0.288300,-0.188500,-0.125000,0.030000,0.060000,0.080942,0.512336,0.511333
2001-06-14,1219.870000,-0.451700,-1.461700,-0.928600,-0.906900,-0.915400,-0.667600,-0.725200,-0.469200,-0.360000,0.040000,0.060000,0.020361,0.505335,0.507495
2001-06-15,1214.360000,-0.488300,-1.119000,-1.128700,-0.811700,-0.818000,-0.840200,-0.637800,-0.692200,-0.467600,0.050000,0.060000,0.076122,0.546057,0.544151
2001-06-18,1208.430100,0.343400,-0.472200,-0.910600,-0.970900,-0.748500,-0.764500,-0.791400,-0.619900,-0.670500,0.010000,0.060000,0.169760,0.543008,0.544775
2001-06-19,1212.580000,0.870900,-0.073500,-0.200500,-0.597700,-0.709700,-0.568600,-0.608600,-0.652100,-0.515300,0.020000,0.060000,0.138497,0.526973,0.525424
2001-06-20,1223.140000,1.136400,0.603900,0.240900,0.067300,-0.303700,-0.446900,-0.364400,-0.425400,-0.485100,0.030000,0.060000,0.085430,0.535230,0.535707
2001-06-21,1237.040000,-0.945000,0.994200,0.779000,0.464600,0.281700,-0.062300,-0.219800,-0.176800,-0.252300,0.040000,0.060000,0.069291,0.527901,0.530134
2001-06-22,1225.350000,-0.550900,0.089700,0.346500,0.345400,0.180000,0.074900,-0.190300,-0.311800,-0.263100,0.050000,0.060000,0.051946,0.524903,0.525757
2001-06-25,1218.600000,-0.151000,-0.754500,-0.123300,0.122800,0.166300,0.057900,-0.014900,-0.235700,-0.338600,0.010000,0.060000,0.074874,0.512136,0.511151
2001-06-26,1216.760000,-0.467600,-0.352700,-0.554000,-0.130300,0.068300,0.113600,0.028100,-0.031900,-0.226300,0.020000,0.060000,0.099893,0.516135,0.518342
2001-06-27,1211.069900,1.249300,-0.310200,-0.391600,-0.533100,-0.197600,-0.020600,0.030900,-0.033700,-0.080200,0.030000,0.060000,0.107592,0.495767,0.495685
2001-06-28,1226.200000,-0.148400,0.387300,0.208000,0.017400,-0.177800,0.041700,0.159100,0.181900,0.107800,0.040000,0.060000,0.016203,0.481370,0.482689
2001-06-29,1224.380000,1.007900,0.543100,0.208100,0.118500,-0.015900,-0.172900,0.014500,0.120600,0.145100,0.050000,0.060000,0.010708,0.504671,0.505436
2001-07-02,1236.720000,-0.183600,0.427500,0.695600,0.407500,0.296300,0.155000,-0.003700,0.138600,0.219100,0.010000,0.070000,0.027936,0.486250,0.485534
2001-07-03,1234.450000,-1.232100,0.407500,0.223200,0.475000,0.288400,0.215700,0.106200,-0.026400,0.102500,0.020000,0.070000,0.064336,0.515463,0.513130
2001-07-05,1219.240000,-2.349800,-0.712400,-0.139300,-0.141600,0.133000,0.033700,0.007500,-0.062400,-0.161600,0.040000,0.070000,0.044552,0.499184,0.499827
2001-07-06,1190.590000,0.687900,-1.820000,-1.265800,-0.692300,-0.583300,-0.279300,-0.306300,-0.287000,-0.316600,0.050000,0.070000,0.008300,0.505870,0.508092
2001-07-09,1198.780000,-1.439800,-0.856300,-0.988500,-0.783400,-0.421100,-0.375400,-0.144100,-0.184600,-0.180900,0.010000,0.070000,0.119204,0.511613,0.509442
2001-07-10,1181.520000,-0.113400,-0.381000,-1.056300,-1.105000,-0.916200,-0.590300,-0.526500,-0.304300,-0.322600,0.020000,0.070000,0.130034,0.514649,0.516483
2001-07-11,1180.180100,2.369100,-0.787600,-0.292400,-0.822100,-0.909000,-0.784800,-0.523600,-0.476100,-0.283600,0.030000,0.070000,0.045440,0.496154,0.493107
2001-07-12,1208.140000,0.624100,1.114600,0.262200,0.368000,-0.186300,-0.366500,-0.339700,-0.168300,-0.166100,0.040000,0.070000,0.030329,0.536726,0.538997
2001-07-13,1215.680100,-1.088300,1.464600,0.947800,0.353100,0.419300,-0.049600,-0.223600,-0.218500,-0.080100,0.050000,0.070000,0.120124,0.537244,0.536586
2001-07-16,1202.450000,0.997100,-0.235300,0.614100,0.435500,0.061300,0.165000,-0.200400,-0.333500,-0.316400,0.010000,0.070000,0.040794,0.497881,0.497283
2001-07-17,1214.439900,-0.554200,-0.051300,0.173400,0.707700,0.546800,0.217400,0.283900,-0.050000,-0.185100,0.020000,0.070000,0.045625,0.524457,0.522671
2001-07-18,1207.710000,0.605300,0.217200,-0.219900,-0.008900,0.455200,0.362300,0.106200,0.178200,-0.106800,0.030000,0.070000,0.116369,0.513952,0.518567
2001-07-19,1215.020000,-0.343200,0.023900,0.345600,-0.013600,0.113600,0.479700,0.396700,0.168700,0.225700,0.040000,0.070000,0.057025,0.466822,0.464837
2001-07-20,1210.850000,-1.636900,0.129400,-0.098800,0.173300,-0.079800,0.037300,0.361900,0.303800,0.111400,0.050000,0.070000,-0.028616,0.487078,0.488672
2001-07-23,1191.030000,-1.627200,-0.998800,-0.461200,-0.485200,-0.189100,-0.340400,-0.202300,0.112300,0.087700,0.010000,0.070000,0.012184,0.482051,0.482567
2001-07-24,1171.650000,1.608000,-1.659100,-1.213600,-0.753000,-0.713600,-0.427100,-0.523300,-0.379000,-0.078700,0.020000,0.070000,0.036908,0.507117,0.505430
2001-07-25,1190.490000,1.045000,-0.022900,-0.573000,-0.514900,-0.288000,-0.333300,-0.142400,-0.262300,-0.163100,0.030000,0.070000,0.135637,0.528958,0.526246
2001-07-26,1202.930100,0.240200,1.306900,0.333800,-0.166500,-0.202600,-0.066600,-0.137200,0.005000,-0.118000,0.040000,0.070000,0.111337,0.508178,0.511502
2001-07-27,1205.819900,-0.107800,0.636400,0.949400,0.310000,-0.084400,-0.128300,-0.022500,-0.089800,0.031200,0.050000,0.070000,-0.004928,0.488737,0.486852
2001-07-30,1204.520000,0.557100,0.066000,0.388300,0.684300,0.225800,-0.088300,-0.125300,-0.033300,-0.091900,0.010000,0.070000,-0.018173,0.511777,0.512405
2001-07-31,1211.230000,0.388000,0.223900,0.229200,0.429900,0.658000,0.281100,0.004500,-0.039500,0.032600,0.020000,0.070000,0.098630,0.526567,0.525603
2001-08-01,1215.930100,0.396400,0.470100,0.278400,0.268700,0.421200,0.612400,0.296300,0.053000,0.008400,0.030000,0.080000,0.116768,0.501367,0.501003
2001-08-02,1220.750000,-0.524300,0.390700,0.444900,0.307700,0.294100,0.416700,0.580900,0.308800,0.091500,0.040000,0.080000,0.031073,0.476217,0.475732
2001-08-03,1214.350000,-1.142200,-0.064900,0.085500,0.202200,0.140600,0.157000,0.281500,0.441800,0.215200,0.050000,0.080000,-0.057207,0.473226,0.476884
2001-08-06,1200.480000,0.326500,-0.839400,-0.425000,-0.221600,-0.066600,-0.073500,-0.028900,0.103200,0.265300,0.010000,0.080000,0.018276,0.485110,0.482598
2001-08-07,1204.400000,-1.732800,-0.413700,-0.451800,-0.238200,-0.112800,-0.001700,-0.016800,0.015200,0.127800,0.020000,0.080000,0.059686,0.498409,0.496781
2001-08-08,1183.530000,-0.008400,-0.709800,-0.858900,-0.775000,-0.537900,-0.382600,-0.248400,-0.230900,-0.178600,0.030000,0.080000,0.090846,0.509738,0.508669
2001-08-09,1183.430100,0.568700,-0.885900,-0.477400,-0.648000,-0.623400,-0.451000,-0.330100,-0.218900,-0.206600,0.040000,0.080000,0.017504,0.491437,0.491839
2001-08-10,1190.160000,0.094900,0.279300,-0.400300,-0.216700,-0.405700,-0.426300,-0.306900,-0.219200,-0.132700,0.050000,0.080000,0.049706,0.530661,0.531092
2001-08-13,1191.290000,-0.382800,0.330100,0.217700,-0.276100,-0.154400,-0.322400,-0.352100,-0.257000,-0.184600,0.010000,0.080000,0.118484,0.512498,0.510816
2001-08-14,1186.730000,-0.733900,-0.144200,0.092500,0.067300,-0.297700,-0.192600,-0.331200,-0.356100,-0.271000,0.020000,0.080000,0.043174,0.510948,0.510028
2001-08-15,1178.020000,0.309000,-0.561200,-0.341400,-0.114000,-0.092900,-0.370900,-0.270000,-0.381700,-0.398100,0.030000,0.080000,0.066229,0.532805,0.531433
